city,month,zhvi,pred_pct_change,down_prob,actual_change,actual_dir,signal,score
Kenner,2019-07-01,289823.5506793898,7.198105305772774,0.009423556958746748,2.193538860361599,1,STRONG BUY,2
Kenner,2019-08-01,290759.97136887634,5.862192312941354,0.021755701660027826,3.2015811708730135,1,STRONG BUY,2
Kenner,2019-09-01,291854.14987735305,6.3444372316920425,0.05314497520403927,4.156169274736388,1,STRONG BUY,2
Kenner,2019-10-01,292014.99917290773,6.4719692978695855,0.027064784622901628,5.485715023414617,1,STRONG BUY,2
Kenner,2019-11-01,292411.6544812886,6.013696083221281,0.04149872158923806,6.3496379779238055,1,STRONG BUY,2
Kenner,2019-12-01,293202.60129083233,5.675183915846015,0.10166245891435954,6.555939563526048,1,STRONG BUY,2
Kenner,2020-01-01,296180.942890022,6.32394540938696,0.10295589848417264,4.956235303979795,1,STRONG BUY,2
Kenner,2020-02-01,300068.887864658,5.896798793621482,0.0912739032059845,3.3062224379752037,1,STRONG BUY,2
Kenner,2020-03-01,303984.10238159867,8.027819685938193,0.040703548932106925,2.57527624208973,1,STRONG BUY,2
Kenner,2020-04-01,308034.10985316,5.965074036237807,0.01627101946032694,2.446118330525726,1,STRONG BUY,2
Kenner,2020-05-01,310978.7359461079,6.142550480416954,0.005405101819406344,2.422824872223983,1,STRONG BUY,2
Kenner,2020-06-01,312424.78663014557,9.514455581115163,0.00633569485359553,2.3705399713954467,1,STRONG BUY,2
Kenner,2020-07-01,310860.36734519753,9.660637061644247,0.012783750789981174,2.734669370679499,1,STRONG BUY,2
Kenner,2020-08-01,309989.832764622,11.752366747937371,0.005458378434190281,3.1057075002335788,1,STRONG BUY,2
Kenner,2020-09-01,311812.5327499617,11.239301822705956,0.0067676550857562745,2.686119327131853,1,STRONG BUY,2
Kenner,2020-10-01,315568.9886785499,10.746809636962702,0.00544911105407897,1.7564159094768603,1,STRONG BUY,2
Kenner,2020-11-01,318513.20610793796,10.784587973477464,0.009505026493008328,1.1524308062587307,1,STRONG BUY,2
Kenner,2020-12-01,319830.94107776013,10.403884122348328,0.011911065278356725,1.2933950539172567,1,STRONG BUY,2
Kenner,2021-01-01,319361.37059656845,10.740989952599325,0.01125296111902685,2.1295303667626886,1,STRONG BUY,2
Kenner,2021-02-01,319617.2102507544,10.709227296328333,0.010703795370929914,2.384960481706422,1,STRONG BUY,2
Kenner,2021-03-01,320188.18945657776,11.53368862702902,0.010367510190262719,2.347377365724146,1,STRONG BUY,2
Kenner,2021-04-01,321111.69260107516,10.725910888493535,0.023510198479840483,2.3886187134723125,1,STRONG BUY,2
Kenner,2021-05-01,322183.8504171282,10.15529947741744,0.11038989282453238,2.6823151312943327,1,STRONG BUY,2
Kenner,2021-06-01,323967.6186505569,9.894991302861582,0.11301285035946584,2.729739974758627,1,STRONG BUY,2
Kenner,2021-07-01,326162.2679631319,5.94451309351098,0.24771281924714983,1.8309737593162012,1,STRONG BUY,2
Kenner,2021-08-01,327239.9544079674,6.142508019043666,0.07594943708093327,1.255751273747685,1,STRONG BUY,2
Kenner,2021-09-01,327704.2145436034,8.500733416490117,0.18159372130506768,1.0671446082532787,1,STRONG BUY,2
Kenner,2021-10-01,328781.82658169215,6.500021120017406,0.020280131134693957,1.019726671363852,1,STRONG BUY,2
Kenner,2021-11-01,330825.8365874535,5.5363087851294885,0.06712798074449289,0.4312259020260445,1,STRONG BUY,2
Kenner,2021-12-01,332811.09224213473,12.103679084344465,0.0578261415504977,-0.1843491004474007,0,STRONG BUY,2
Kenner,2022-01-01,332134.21350232745,6.39695285682061,0.05443816079295194,0.37790488893088,1,STRONG BUY,2
Lutz,2011-07-01,194785.7448372782,2.240791048550067,0.9046746234598374,-1.925474305628505,0,SELL,-1
Lutz,2011-09-01,193116.10477089492,0.7352166587007252,0.8581957763566063,-1.258493756033563,0,SELL,-1
Lutz,2011-10-01,192651.3149160935,-0.9776103173383369,0.9427446330082978,-0.7030983727384754,0,STRONG SELL,-2
Lutz,2011-11-01,192405.83399169572,0.893432040656122,0.333356251388937,-0.4377623925377771,0,BUY,1
Lutz,2011-12-01,191907.78806085285,-1.515352852661903,0.9634702015363579,-0.0334402624671992,0,STRONG SELL,-2
Lutz,2012-01-01,191035.1953694093,0.9495386931623414,0.679696872626266,0.6330203777497934,1,SELL,-1
Lutz,2012-02-01,190681.21106141404,3.42270554024164,0.42215706367130834,1.2135936404266134,1,HOLD,0
Lutz,2012-03-01,190685.750650458,6.375068085232242,0.12806700594295106,1.649446182693293,1,STRONG BUY,2
Lutz,2012-04-01,191296.7866558592,5.97941157886556,0.0728585194980288,1.8552791796829116,1,STRONG BUY,2
Lutz,2012-05-01,191563.5536094314,5.840775167495988,0.1516697652976493,2.3878173137356296,1,STRONG BUY,2
Lutz,2012-06-01,191843.6135928303,5.801868357157194,0.07819148756352057,3.1458294358129857,1,STRONG BUY,2
Lutz,2012-07-01,192244.4870847718,5.982353085929912,0.23704387649805192,4.001148890307538,1,STRONG BUY,2
Lutz,2012-08-01,192995.30611234385,5.91779597187,0.348212656224527,4.6955174450227455,1,BUY,1
Lutz,2012-09-01,193831.00948550203,5.458308791709073,0.0961650991356161,5.3133553544866485,1,STRONG BUY,2
Lutz,2012-10-01,194845.8761100878,7.272399818221772,0.1316941311630263,5.870368682153093,1,STRONG BUY,2
Lutz,2012-11-01,196137.74130932463,5.44519479147934,0.15515785799847537,6.411889714689023,1,STRONG BUY,2
Lutz,2012-12-01,197878.6864599609,6.014509918580969,0.09099930632232467,6.684758064212426,1,STRONG BUY,2
Lutz,2013-01-01,199936.4752464416,5.775952619807378,0.20618230239822644,6.768711884494594,1,STRONG BUY,2
Lutz,2013-02-01,202057.43437892396,2.6814308515568537,0.5209037776795136,6.73706184234979,1,SELL,-1
Lutz,2013-03-01,204129.93980665543,5.097003701661748,0.28729794967833977,6.720286627344407,1,BUY,1
Lutz,2013-04-01,206284.0473997212,6.108327390174003,0.15263666185138358,6.627481972171267,1,STRONG BUY,2
Lutz,2013-05-01,208713.87697096055,5.74712292469306,0.2522692787686991,6.336954018927465,1,BUY,1
Lutz,2013-06-01,211106.39791045076,6.148472428517769,0.22634596884691438,6.057224757266733,1,STRONG BUY,2
Lutz,2013-07-01,213469.59920788705,6.206966033047574,0.08441439792957506,5.703099711069504,1,STRONG BUY,2
Lutz,2013-08-01,215670.1686900974,6.163401538371469,0.10693703141045585,5.575192823506447,1,STRONG BUY,2
Lutz,2013-09-01,217848.05685388832,5.831662491529164,0.3167863271937217,5.2137961343589945,1,BUY,1
Lutz,2013-10-01,219955.48545260297,5.960982711255796,0.13207923216950068,4.680977250005136,1,STRONG BUY,2
Lutz,2013-11-01,221939.9793857312,5.386922425542096,0.10884194955531101,3.928511951150115,1,STRONG BUY,2
Lutz,2013-12-01,223893.58690885655,5.96932801932895,0.08142657093510208,3.183925293407519,1,STRONG BUY,2
Lutz,2014-01-01,225643.98330353328,6.222725389866289,0.17675818857601167,2.6658001434150203,1,STRONG BUY,2
Lutz,2014-02-01,227694.19645735197,5.318025500490113,0.118603189756606,1.9157127627743575,1,STRONG BUY,2
Lutz,2014-03-01,229206.21042091257,5.1254789554516105,0.10839911333177121,1.5521902954829692,1,STRONG BUY,2
Lutz,2014-04-01,230251.55168677768,5.230341731112608,0.1070660319312724,1.2864608541923506,1,STRONG BUY,2
Lutz,2014-05-01,230658.91800027972,5.7466334767662115,0.05356428495755028,1.4892926255771988,1,STRONG BUY,2
Lutz,2014-06-01,231022.19145276505,5.833398529034364,0.08163305754870664,1.7646144430695232,1,STRONG BUY,2
Lutz,2014-07-01,231659.20093404624,6.138477692217522,0.08108863319867698,2.0453638877381275,1,STRONG BUY,2
Lutz,2014-08-01,232056.16323898197,6.1370996536662155,0.07668794539074841,2.4503423556519577,1,STRONG BUY,2
Lutz,2014-09-01,232763.9269757102,5.951810818217897,0.0571932389696167,2.647016002215441,1,STRONG BUY,2
Lutz,2014-10-01,233213.64776539852,6.293551421767978,0.18455432334627975,2.8903124100062128,1,STRONG BUY,2
Lutz,2014-11-01,234094.10425629403,6.171959873733137,0.06109799050030562,2.950850139827743,1,STRONG BUY,2
Lutz,2014-12-01,235098.84240983624,5.963479927609114,0.09981888194774202,2.9042562333699617,1,STRONG BUY,2
Lutz,2015-01-01,236397.4745725739,5.785907769086568,0.07384358522848988,2.79677878447564,1,STRONG BUY,2
Lutz,2015-02-01,237742.3336957276,5.7740150773689765,0.0489340032695349,2.650572209551006,1,STRONG BUY,2
Lutz,2015-03-01,238925.22537014232,5.974847860152129,0.08238470192514258,2.762266273229841,1,STRONG BUY,2
Lutz,2015-04-01,239954.25076859,5.9513889737197765,0.1659007866560569,3.0889464959702906,1,STRONG BUY,2
Lutz,2015-05-01,241001.87045906935,5.384187980037314,0.10186112782843926,3.5178916094522616,1,STRONG BUY,2
Lutz,2015-06-01,241926.71519510457,5.948558544320475,0.1143135200033415,3.9316246187079296,1,STRONG BUY,2
Lutz,2015-07-01,243008.98898845585,5.316409058630735,0.11609383124474304,4.139205052481287,1,STRONG BUY,2
Lutz,2015-08-01,244043.86592300457,5.697819274987812,0.1281174954531753,4.315954019127366,1,STRONG BUY,2
Lutz,2015-09-01,245524.97628878016,6.02032610536712,0.11617526263057087,4.112808327779094,1,STRONG BUY,2
Lutz,2015-10-01,247366.30918963812,6.086753718726403,0.07342733761128506,3.7917705232134447,1,STRONG BUY,2
Lutz,2015-11-01,249480.055038572,5.618337799119742,0.14510737098879123,3.3619462398898348,1,STRONG BUY,2
Lutz,2015-12-01,251438.36548894667,6.17468200664535,0.0852155886681798,3.1028251241931537,1,STRONG BUY,2
Lutz,2016-01-01,253067.62933864968,5.819509842040691,0.10560956541986177,2.922244401257723,1,STRONG BUY,2
Lutz,2016-02-01,254576.68696274227,6.232554520866821,0.05394786504406268,2.6689837787863047,1,STRONG BUY,2
Lutz,2016-03-01,255622.94796036277,5.900978072767985,0.05635711242038188,2.7085212102527345,1,STRONG BUY,2
Lutz,2016-04-01,256745.87198585185,5.9339067957932965,0.04110556885546124,2.8814439920439527,1,STRONG BUY,2
Lutz,2016-05-01,257867.44036821637,6.040449576899359,0.028111581491847892,3.1725869198632184,1,STRONG BUY,2
Lutz,2016-06-01,259240.0582651983,6.2539093944605995,0.10610918507270173,3.3065800212557006,1,STRONG BUY,2
Lutz,2016-07-01,260462.883968394,5.805571025559213,0.029202529396011534,3.4746894344887647,1,STRONG BUY,2
Lutz,2016-08-01,261371.29744234943,6.186227615987293,0.034420817153759775,3.864493188485718,1,STRONG BUY,2
Lutz,2016-09-01,262546.54972414253,6.248055300654477,0.024929953977793406,4.215089490799806,1,STRONG BUY,2
Lutz,2016-10-01,264143.860489009,5.376693800012785,0.03940785728037188,4.396570178350423,1,STRONG BUY,2
Lutz,2016-11-01,266048.5090519245,5.681034624605407,0.056759161726792184,4.256840478103374,1,STRONG BUY,2
Lutz,2016-12-01,267812.038238887,4.69009589382376,0.07528066010833845,4.077213686238745,1,STRONG BUY,2
Lutz,2017-01-01,269513.16027840856,5.586768066677455,0.04144304967429002,3.812082334335321,1,STRONG BUY,2
Lutz,2017-02-01,271471.9734286658,5.721092995588546,0.038950423676477275,3.437585704781476,1,STRONG BUY,2
Lutz,2017-03-01,273613.12175002234,5.3012602036809255,0.05337113944340388,3.0516610642964848,1,STRONG BUY,2
Lutz,2017-04-01,275757.13068721234,4.945375131547744,0.044823622489759574,2.6993614352251782,1,STRONG BUY,2
Lutz,2017-05-01,277373.76967663737,5.496743120931726,0.046599449747510735,2.6279062913771023,1,STRONG BUY,2
Lutz,2017-06-01,278731.30731535784,5.779953880681296,0.03729567849044124,2.707188391316806,1,STRONG BUY,2
Lutz,2017-07-01,279787.2238500906,5.5862160799587235,0.05590898615038309,2.9308174886424787,1,STRONG BUY,2
Lutz,2017-08-01,280804.05517973774,5.574875128305206,0.02968959724878495,3.163864466068933,1,STRONG BUY,2
Lutz,2017-09-01,281962.8668532739,5.615013686469859,0.02631872003477942,3.4150193573472043,1,STRONG BUY,2
Lutz,2017-10-01,283200.81232786644,5.245373681924281,0.046427865062353524,3.5784770216123807,1,STRONG BUY,2
Lutz,2017-11-01,284662.8924205996,5.330443684708338,0.0534124327593587,3.535653625712265,1,STRONG BUY,2
Lutz,2017-12-01,286277.0889099648,5.327448004736729,0.029471763301521015,3.230354631207488,1,STRONG BUY,2
Lutz,2018-01-01,287987.2767376763,5.21912637934364,0.035451888944347254,3.008045044260732,1,STRONG BUY,2
Lutz,2018-02-01,289688.31490085006,6.006551707205105,0.0604697369265893,2.832098860013343,1,STRONG BUY,2
Lutz,2018-03-01,291591.95333684434,5.061558922584688,0.06363435848143861,2.5636956446336123,1,STRONG BUY,2
Lutz,2018-04-01,293335.08832203876,5.4315081820045865,0.03952416079075027,2.124555951544038,1,STRONG BUY,2
Lutz,2018-05-01,294727.5862975259,5.083125914144429,0.0691283582111567,1.8127960102407803,1,STRONG BUY,2
Lutz,2018-06-01,295524.8541096538,4.869409936559314,0.04339525684867773,1.823430277269367,1,STRONG BUY,2
Lutz,2018-07-01,296650.06374368543,5.009095334060493,0.062511618060893,1.7457143731605562,1,STRONG BUY,2
Lutz,2018-08-01,297892.5743647489,5.226168989154561,0.046638523050046676,1.6033252596408198,1,STRONG BUY,2
Lutz,2018-09-01,299067.4835446431,5.362400688729112,0.04599451377012831,1.2982090658043122,1,STRONG BUY,2
Lutz,2018-10-01,299567.1563989516,5.465622162959813,0.04314212740759871,1.200886123373368,1,STRONG BUY,2
Lutz,2018-11-01,300070.3962230064,5.838164562177415,0.034236968548638,1.0182855108595843,1,STRONG BUY,2
Lutz,2018-12-01,300913.5437763453,5.907194729375278,0.07110300500643318,0.8691874019198353,1,STRONG BUY,2
Lutz,2019-01-01,301828.7265444489,5.938516663736468,0.04311095714290847,0.7892182100796674,1,STRONG BUY,2
Lutz,2019-02-01,302668.76125613326,5.50412222301392,0.08208107231394834,0.8915603805499384,1,STRONG BUY,2
Lutz,2019-03-01,302950.00472889247,5.723685770287393,0.036285943042394186,1.1818893199249114,1,STRONG BUY,2
Lutz,2019-04-01,303164.6168103308,6.010923674138251,0.0461996994768511,1.6005924523371462,1,STRONG BUY,2
Lutz,2019-05-01,303125.96959012427,6.188289227366026,0.026637727066328276,2.1721526713767147,1,STRONG BUY,2
Lutz,2019-06-01,303529.0463895199,5.544538119209368,0.06826213034901463,2.691895879591799,1,STRONG BUY,2
Lutz,2019-07-01,304210.8138175892,5.8090577795494776,0.06620596358214126,3.2683982793619837,1,STRONG BUY,2
Lutz,2019-08-01,305367.2360157942,5.920988906647609,0.04878304915723364,3.6145262584639015,1,STRONG BUY,2
Lutz,2019-09-01,306530.53847949527,5.759906778496004,0.046638523050046676,3.913171762292156,1,STRONG BUY,2
Lutz,2019-10-01,308017.04678515374,5.825140479282386,0.03791453241026621,3.796131257896862,1,STRONG BUY,2
Lutz,2019-11-01,309710.32843621273,5.224841748437883,0.0522733897717198,3.3981550051396026,1,STRONG BUY,2
Lutz,2019-12-01,311699.7322826437,5.283893451862989,0.04095475113143121,2.799467642360076,1,STRONG BUY,2
Lutz,2020-01-01,314153.6348220364,5.09587595631954,0.027714390606202732,2.217304299290368,1,STRONG BUY,2
Lutz,2020-02-01,316404.8149463305,5.591534587559731,0.03322091501058844,2.15077121337377,1,STRONG BUY,2
Lutz,2020-03-01,318525.604954077,6.081541877287682,0.017409631843580797,2.6083528292917935,1,STRONG BUY,2
Lutz,2020-04-01,319709.7781778158,6.0842157124343,0.011249413150657084,3.676634815926927,1,STRONG BUY,2
Lutz,2020-05-01,320234.7654634022,5.999220006004655,0.006185955156552292,5.156193091085459,1,STRONG BUY,2
Lutz,2020-06-01,320425.66542921925,8.923452711171006,0.006992082791017151,6.735504707462825,1,STRONG BUY,2
Lutz,2020-07-01,321119.37687332236,10.021387462688148,0.007547541358395193,8.168692528565579,1,STRONG BUY,2
Lutz,2020-08-01,323209.9586239247,11.057513170487622,0.0072598899995066635,9.174555941208771,1,STRONG BUY,2
Lutz,2020-09-01,326833.8765829155,11.70549301310148,0.010098431854494883,9.768201073125503,1,STRONG BUY,2
Lutz,2020-10-01,331464.3391922241,11.358040193549444,0.00964190401663556,10.160921944275202,1,STRONG BUY,2
Lutz,2020-11-01,336746.6883154799,10.241169174363389,0.021869946634244686,10.636422234959886,1,STRONG BUY,2
Lutz,2020-12-01,342007.9512081234,9.804071436928924,0.014625429786798927,11.377949843505151,1,STRONG BUY,2
Lutz,2021-01-01,347350.6314197498,6.467708738349778,0.022351838740301333,12.03727350925481,1,STRONG BUY,2
Lutz,2021-02-01,352863.0370854344,8.635224537349993,0.03266591566584476,12.255743584394027,1,STRONG BUY,2
Lutz,2021-03-01,358759.66682262556,7.730573650338268,0.06268673499789135,12.030693151841486,1,STRONG BUY,2
Lutz,2021-04-01,365144.1719706536,7.071890326479242,0.08129274455418489,11.6962233337212,1,STRONG BUY,2
Lutz,2021-05-01,372564.48794695863,6.594257556718159,0.07724774036302462,11.37519901652726,1,STRONG BUY,2
Lutz,2021-06-01,380921.4443573833,5.839811719649548,0.0562088146145322,10.993810601818922,1,STRONG BUY,2
Lutz,2021-07-01,389162.17695986864,6.540353989644999,0.06238541505771744,11.204581722900889,1,STRONG BUY,2
Lutz,2021-08-01,396109.0261147305,5.6754878485907785,0.027508955914554045,12.17743124965862,1,STRONG BUY,2
Lutz,2021-09-01,401920.9414906245,5.230617394828092,0.05183954112554123,14.018661658023168,1,STRONG BUY,2
Lutz,2021-10-01,407852.24981440825,5.618698858317276,0.04537522825931273,15.957061820661478,1,STRONG BUY,2
Lutz,2021-11-01,414944.4399158309,5.250667822491563,0.04583891303654086,17.33093561447312,1,STRONG BUY,2
Lutz,2021-12-01,422799.2264917471,5.460694808558096,0.04721168421263622,17.907738343839696,1,STRONG BUY,2
Lutz,2022-01-01,432766.1711119573,7.853229301804981,0.023593163369415082,16.98599910240062,1,STRONG BUY,2
