city,RegionName,month,zhvi,zhvi_mom,zhvi_yoy,zhvi_3m_fwd,zhvi_6m_fwd,zhvi_12m_fwd,zhvi_3m_avg
Indianapolis,"Indianapolis, IN",2016-03-01,145530.0903186653,0.31557249780802543,4.5663934388157745,1.5219002769921497,3.3170386712228384,6.3163144283161055,144991.48431575164
Indianapolis,"Indianapolis, IN",2016-04-01,146149.0216669611,0.4252944163922079,4.613956101377181,1.6710217304004127,3.48427796090498,6.478079230353284,145583.7980266864
Indianapolis,"Indianapolis, IN",2016-05-01,146841.99458781592,0.47415501859049414,4.647842211208575,1.758985318932238,3.5880010519579564,6.6472471404900535,146173.70219114746
Indianapolis,"Indianapolis, IN",2016-06-01,147744.91316633197,0.6148912516821481,4.831385988916237,1.7682277314873263,3.4831775052482694,6.670863045633135,146911.97647370302
Indianapolis,"Indianapolis, IN",2016-07-01,148591.20357778363,0.5728051093704334,5.04508930362042,1.783454321244804,3.324119837678996,6.732407222793291,147726.03711064384
Indianapolis,"Indianapolis, IN",2016-08-01,149424.92371464288,0.5610831036998887,5.204532721007649,1.7973997355547722,3.13918278978631,6.807240087722377,148587.01348625284
Indianapolis,"Indianapolis, IN",2016-09-01,150357.37969280093,0.6240297501765912,5.499973392387991,1.6851524409816632,2.9029826983694607,6.784959216154984,149457.8356617425
Indianapolis,"Indianapolis, IN",2016-10-01,151241.25981898129,0.5878528396718874,5.7485674170791645,1.5136699051022662,2.8930010707320486,6.765623105480567,150341.1877421417
Indianapolis,"Indianapolis, IN",2016-11-01,152110.6868983428,0.5748610401699272,6.140549938758411,1.318091677898603,2.9532822889377197,6.842828690581104,151236.44213670833
Indianapolis,"Indianapolis, IN",2016-12-01,152891.13074689024,0.5130762765334307,6.310330968851674,1.1976480618393293,3.080390085840956,6.966750596181082,152081.02582140476
Indianapolis,"Indianapolis, IN",2017-01-01,153530.55325295872,0.4182207973378427,6.343659165204785,1.3587639644189853,3.2986367466460553,7.144755618748744,152844.1236327306
Indianapolis,"Indianapolis, IN",2017-02-01,154115.64520354426,0.38109154053624916,6.233694664860123,1.6139176961974089,3.55641493244343,7.272875379673716,153512.44306779772
