city,zillow_metro,month,review_volume,checkin_volume,avg_stars,n_restaurants,reviews_per_restaurant,pct_budget,pct_mid,pct_upscale,pct_luxury,avg_price_tier,review_volume_3m_avg,review_yoy_growth,checkin_yoy_growth
Indianapolis,"Indianapolis, IN",2011-10-01,707,5692,3.6817538896746815,3643,0.19407082075212737,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,755.6666666666666,72.8606356968215,384.4255319148936
Indianapolis,"Indianapolis, IN",2011-11-01,694,4871,3.851585014409222,3643,0.19050233324183366,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,711.3333333333334,103.51906158357771,314.2006802721088
Indianapolis,"Indianapolis, IN",2011-12-01,747,5607,3.7737617135207495,3643,0.20505078232226187,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,716.0,83.99014778325122,343.24110671936756
Indianapolis,"Indianapolis, IN",2012-01-01,914,5801,3.8446389496717726,3643,0.2508921218775734,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,785.0,54.91525423728814,273.29472329472327
Indianapolis,"Indianapolis, IN",2012-02-01,711,6090,3.661040787623066,3643,0.1951688169091408,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,790.6666666666666,33.14606741573034,266.4259927797834
Indianapolis,"Indianapolis, IN",2012-03-01,765,6686,3.6941176470588237,3643,0.20999176502882239,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,796.6666666666666,15.909090909090917,173.67990176013097
Indianapolis,"Indianapolis, IN",2012-04-01,698,6154,3.7392550143266474,3643,0.1916003293988471,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,724.6666666666666,8.049535603715174,98.26030927835052
Indianapolis,"Indianapolis, IN",2012-05-01,748,6244,3.6537433155080214,3643,0.20532528136151523,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,737.0,10.32448377581121,81.51162790697674
Indianapolis,"Indianapolis, IN",2012-06-01,876,6486,3.704337899543379,3643,0.24046115838594564,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,774.0,15.719947159841485,65.8399386346203
Indianapolis,"Indianapolis, IN",2012-07-01,904,6449,3.709070796460177,3643,0.2481471314850398,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,842.6666666666666,2.3782559456398733,40.71568841370281
Indianapolis,"Indianapolis, IN",2012-08-01,846,7018,3.7387706855791962,3643,0.23222618720834476,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,875.3333333333334,2.2974607013301007,40.3880776155231
Indianapolis,"Indianapolis, IN",2012-09-01,789,6100,3.6463878326996197,3643,0.2165797419709031,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,846.3333333333334,7.639836289222379,16.5456629728697
Indianapolis,"Indianapolis, IN",2012-10-01,853,5971,3.791324736225088,3643,0.23414768048311832,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,829.3333333333334,20.650636492220652,4.901616303583967
Indianapolis,"Indianapolis, IN",2012-11-01,749,6134,3.7757009345794392,3643,0.2055997804007686,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,797.0,7.925072046109505,25.92896735783208
Indianapolis,"Indianapolis, IN",2012-12-01,778,6679,3.7390745501285347,3643,0.21356025253911612,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,793.3333333333334,4.149933065595723,19.118958444801137
Indianapolis,"Indianapolis, IN",2013-01-01,1120,6807,3.7401785714285714,3643,0.30743892396376615,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,882.3333333333334,22.53829321663019,17.341837614204447
Indianapolis,"Indianapolis, IN",2013-02-01,916,6107,3.7598253275109172,3643,0.25144111995608015,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,938.0,28.832630098452896,0.27914614121511416
Indianapolis,"Indianapolis, IN",2013-03-01,985,7304,3.718781725888325,3643,0.2703815536645622,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1007.0,28.75816993464053,9.243194735267735
Indianapolis,"Indianapolis, IN",2013-04-01,1227,7204,3.757131214343928,3643,0.33681032116387594,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1042.6666666666667,75.78796561604584,17.062073448163794
Indianapolis,"Indianapolis, IN",2013-05-01,1181,7534,3.727349703640982,3643,0.32418336535822123,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1131.0,57.887700534759354,20.659833440102492
Indianapolis,"Indianapolis, IN",2013-06-01,1243,7384,3.7610619469026547,3643,0.3412023057919297,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1217.0,41.894977168949765,13.84520505704594
Indianapolis,"Indianapolis, IN",2013-07-01,1135,7324,3.7612334801762115,3643,0.3115564095525666,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1186.3333333333333,25.553097345132734,13.567995037990377
Indianapolis,"Indianapolis, IN",2013-08-01,1329,7759,3.7539503386004514,3643,0.3648092231677189,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1235.6666666666667,57.0921985815603,10.558563693359924
Indianapolis,"Indianapolis, IN",2013-09-01,1260,6466,3.7095238095238097,3643,0.3458687894592369,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1241.3333333333333,59.695817490494306,6.000000000000005
Indianapolis,"Indianapolis, IN",2013-10-01,1335,6406,3.799250936329588,3643,0.3664562174032391,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1308.0,56.50644783118406,7.285211857310325
Indianapolis,"Indianapolis, IN",2013-11-01,1503,6410,3.7638057218895544,3643,0.412572055997804,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1366.0,100.6675567423231,4.49951092272578
Indianapolis,"Indianapolis, IN",2013-12-01,1222,5672,3.761865793780687,3643,0.3354378259676091,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1353.3333333333333,57.069408740359904,-15.07710735139991
Indianapolis,"Indianapolis, IN",2014-01-01,1326,5206,3.8016591251885368,3643,0.3639857260499588,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1350.3333333333333,18.392857142857146,-23.51990597913912
Indianapolis,"Indianapolis, IN",2014-02-01,1319,5571,3.800606520090978,3643,0.3620642327751853,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1289.0,43.99563318777293,-8.776813492713275
Indianapolis,"Indianapolis, IN",2014-03-01,1621,7232,3.8056755089450958,3643,0.4449629426297008,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1422.0,64.56852791878171,-0.9857612267250793
Indianapolis,"Indianapolis, IN",2014-04-01,1490,6971,3.810738255033557,3643,0.4090035684875103,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1476.6666666666667,21.434392828035854,-3.2343142698500804
Indianapolis,"Indianapolis, IN",2014-05-01,1523,7502,3.7511490479317136,3643,0.41806203678287124,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1544.6666666666667,28.958509737510575,-0.42474117334748707
Indianapolis,"Indianapolis, IN",2014-06-01,1574,7285,3.6772554002541296,3643,0.43206148778479275,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1529.0,26.629123089300077,-1.3407367280606763
Indianapolis,"Indianapolis, IN",2014-07-01,1715,6915,3.786588921282799,3643,0.4707658523195169,0.48132780082987553,0.4832428981806575,0.03096074050430897,0.004468560485157995,1.5585700606447495,1604.0,51.10132158590308,-5.584380120152921
